latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.70914,4.47386,305.33,0.6,0.71,2026-08-19,43,N,VIIRS,n,2.0NRT,294.07,1.57,N
35.87741,4.44371,307.45,0.61,0.71,2026-08-19,43,N,VIIRS,n,2.0NRT,295.7,1.1,N
36.56085,3.66277,305.03,0.68,0.74,2026-08-19,43,N,VIIRS,n,2.0NRT,294.25,2.02,N
36.56122,3.66542,306,0.68,0.74,2026-08-19,43,N,VIIRS,n,2.0NRT,294.65,1.92,N
36.59599,2.87561,304.78,0.75,0.77,2026-08-19,43,N,VIIRS,n,2.0NRT,294.2,0.49,N
36.67747,3.11926,309.4,0.72,0.76,2026-08-19,43,N,VIIRS,n,2.0NRT,296.18,2.19,N
42.82679,-0.8775,326.04,0.41,0.37,2026-08-19,221,N,VIIRS,n,2.0NRT,292.91,4.74,N
42.8277,-0.88252,339.27,0.41,0.37,2026-08-19,221,N,VIIRS,n,2.0NRT,297.91,4.74,N
43.18677,0.9914,302.1,0.46,0.39,2026-08-19,221,N,VIIRS,n,2.0NRT,291.71,0.93,N
43.43359,4.89414,305.74,0.44,0.46,2026-08-19,221,N,VIIRS,n,2.0NRT,294.88,2.17,N
43.44591,4.89961,330,0.44,0.46,2026-08-19,221,N,VIIRS,n,2.0NRT,295.52,2.64,N
43.44716,4.89434,308.92,0.44,0.46,2026-08-19,221,N,VIIRS,n,2.0NRT,294.55,1.8,N
35.70826,4.47699,316.36,0.32,0.55,2026-08-19,224,N,VIIRS,n,2.0NRT,295.7,0.81,N
35.70874,4.47766,315.49,0.32,0.55,2026-08-19,224,N,VIIRS,n,2.0NRT,295.89,0.97,N
35.87934,4.44992,303.66,0.32,0.55,2026-08-19,224,N,VIIRS,n,2.0NRT,293.41,1.06,N
35.8802,4.44651,320.31,0.32,0.55,2026-08-19,224,N,VIIRS,n,2.0NRT,296.99,1.06,N
36.12746,1.24358,320.36,0.43,0.46,2026-08-19,224,N,VIIRS,n,2.0NRT,299.86,3.25,N
36.13774,2.92996,307.87,0.52,0.5,2026-08-19,224,N,VIIRS,n,2.0NRT,291.54,0.55,N
36.17905,3.7483,316.34,0.58,0.52,2026-08-19,224,N,VIIRS,n,2.0NRT,294.11,2.87,N
36.56045,3.6703,306.53,0.56,0.51,2026-08-19,224,N,VIIRS,n,2.0NRT,295.43,2.61,N
36.59726,3.70989,310.13,0.56,0.52,2026-08-19,224,N,VIIRS,n,2.0NRT,297.31,2.92,N
36.59751,2.88096,311.27,0.51,0.49,2026-08-19,224,N,VIIRS,n,2.0NRT,294.98,1.1,N
36.59911,3.13789,308.43,0.52,0.5,2026-08-19,224,N,VIIRS,n,2.0NRT,295.61,2.19,N
36.63059,3.23033,309.73,0.53,0.5,2026-08-19,224,N,VIIRS,n,2.0NRT,297,1.75,N
36.67976,3.12461,313.67,0.52,0.5,2026-08-19,224,N,VIIRS,n,2.0NRT,298.02,2.19,N
36.74777,3.0829,313,0.51,0.5,2026-08-19,224,N,VIIRS,n,2.0NRT,297.31,2.45,N
36.9676,-1.90395,312.87,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,298.52,2.2,N
37.29489,-4.97144,302.93,0.39,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,292.18,0.36,N
37.99273,-3.96029,307.2,0.39,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,296.29,0.46,N
38.37531,-0.54253,308.92,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,296.12,1.37,N
38.50034,-8.9386,304.22,0.46,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.59,0.63,N
38.92094,-9.01112,322.86,0.46,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,295.24,2.7,N
39.68688,-8.90619,303.09,0.47,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.42,0.91,N
39.93468,-3.74435,306.5,0.39,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,295.87,1.08,N
39.93797,-3.74344,311.74,0.39,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,297.2,1.08,N
39.97057,-4.17296,302.97,0.38,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,292.94,1.26,N
39.97385,-4.17207,322.45,0.38,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,296.48,1.26,N
40.0996,-6.36241,322.84,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.81,19.47,N
40.10026,-6.36707,324.25,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.83,4.5,N
40.10092,-6.37173,338.39,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,300.48,4.5,N
40.10159,-6.3764,316.4,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.35,5.85,N
40.10162,-6.35228,321.14,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.63,19.41,N
40.10229,-6.35693,354.36,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,312.83,19.47,N
40.10295,-6.36158,343.58,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,301.76,19.47,N
40.10361,-6.36623,322.11,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,299.13,4.5,N
40.10427,-6.37089,344.39,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,305.07,4.5,N
40.10564,-6.35611,367,0.4,0.37,2026-08-19,224,N,VIIRS,h,2.0NRT,310.21,11.19,N
40.1063,-6.36074,325.68,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.14,11.19,N
40.10696,-6.36539,318.58,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,297.31,4.13,N
40.10762,-6.37005,337.12,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,300.26,4.13,N
40.10829,-6.37473,330,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.62,5.64,N
40.10899,-6.35527,306.44,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.66,11.19,N
40.10965,-6.35991,312.56,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,297.21,11.19,N
40.11031,-6.36455,333.15,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.99,4.13,N
40.11097,-6.36921,347,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,299.82,4.13,N
40.113,-6.35908,328.59,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,297.73,2.77,N
40.11366,-6.36372,367,0.4,0.37,2026-08-19,224,N,VIIRS,h,2.0NRT,306.56,8.99,N
40.11433,-6.36839,330.79,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.63,8.99,N
40.11635,-6.35826,319.04,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.95,2.77,N
40.11701,-6.3629,336.05,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,300.21,8.99,N
40.11768,-6.36757,330,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.1,8.99,N
40.1197,-6.35743,351.96,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.97,7.73,N
40.12037,-6.36207,322.69,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.67,2.54,N
40.24402,-3.4732,330.19,0.39,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,298.74,2.62,N
40.36469,-6.35897,311.57,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.77,2.45,N
40.36804,-6.35808,331.41,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,297.16,2.3,N
40.3687,-6.36282,324.5,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.28,2.3,N
40.37139,-6.3572,317.53,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.2,2.3,N
40.37205,-6.36194,322.39,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.37,2.3,N
40.37415,-6.27804,329.49,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,292.25,3.06,N
40.37541,-6.36109,338.39,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.13,3.51,N
40.37686,-6.27273,305.55,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.21,3.34,N
40.3775,-6.27727,339.79,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,302.55,4.42,N
40.3781,-6.35548,311.63,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.01,3.51,N
40.37814,-6.28176,312.73,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.37,4.42,N
40.37877,-6.28619,305.45,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.85,2.56,N
40.38151,-6.28108,305.94,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.74,4.42,N
40.38415,-6.29975,308.31,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.84,2.12,N
40.38425,-6.27603,329.85,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.93,6.42,N
40.38482,-6.30451,308.15,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.19,1.3,N
40.3849,-6.28051,329.76,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.21,6.42,N
40.38552,-6.28496,306.72,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.21,1.27,N
40.38618,-6.28959,309.12,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.66,1.27,N
40.38686,-6.2944,307.04,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.98,1.6,N
40.387,-6.27096,316.08,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.69,2.51,N
40.38763,-6.27541,367,0.4,0.37,2026-08-19,224,N,VIIRS,h,2.0NRT,304,6.42,N
40.38827,-6.2799,335.35,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.74,6.42,N
40.3889,-6.28438,311.69,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.52,1.27,N
40.39035,-6.27019,325.57,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.87,5.65,N
40.39092,-6.29863,318.09,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.45,1.6,N
40.391,-6.27469,341.74,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.79,5.06,N
40.39143,-6.35144,306.26,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.55,1.87,N
40.39158,-6.30335,313.1,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.11,1.9,N
40.39164,-6.2792,328.42,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.31,5.06,N
40.39225,-6.30804,325.49,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.15,1.9,N
40.39228,-6.28379,310.21,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.04,2.01,N
40.39295,-6.28848,324.53,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,297,2.01,N
40.39363,-6.2933,310.79,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.9,1.7,N
40.39435,-6.27392,330.36,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.24,5.06,N
40.39474,-6.3503,337.44,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.71,52.16,N
40.39485,-6.32647,319.44,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.28,2.81,N
40.395,-6.27847,337.75,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,298.06,5.06,N
40.39542,-6.35507,331.75,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.59,52.16,N
40.39741,-6.34455,302.49,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,289.93,1.13,N
40.39807,-6.34927,367,0.4,0.37,2026-08-19,224,N,VIIRS,h,2.0NRT,340.69,52.16,N
40.39874,-6.354,334.55,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,301.13,52.16,N
40.39885,-6.33021,332.8,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.71,3.33,N
40.40141,-6.34834,346.48,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.61,3.48,N
40.40158,-6.32499,334.07,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,295.97,4.79,N
40.40207,-6.35296,311.93,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,290.61,3.48,N
40.40221,-6.32949,316.07,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,296.68,3.33,N
40.40477,-6.34751,309.56,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.06,3.48,N
40.40541,-6.35209,325.93,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,292.17,3.48,N
40.4075,-6.34227,304.78,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.36,1.66,N
40.40814,-6.34681,309.87,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,292.52,1.73,N
40.40878,-6.35136,330.05,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.27,1.73,N
40.41022,-6.33698,317.25,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,294.68,1.66,N
40.41087,-6.34156,324.55,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,293.64,1.66,N
40.41151,-6.34613,311.77,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,291.96,1.73,N
40.57565,0.54215,307.45,0.49,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,296.04,1.73,N
40.65913,-4.54032,315.02,0.38,0.36,2026-08-19,224,N,VIIRS,n,2.0NRT,291.03,1.45,N
40.81413,-8.35816,335.43,0.46,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.62,5.24,N
40.8658,-8.17388,307.59,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,290.27,20.88,N
40.86649,-8.17942,345.4,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.46,20.88,N
40.86851,-8.19584,331.38,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.16,10.31,N
40.86911,-8.20074,342.9,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,294.32,10.31,N
40.86942,-8.17343,342.4,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,299.64,20.88,N
40.86972,-8.20565,346.79,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,295.15,15.1,N
40.87009,-8.1789,353,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,299.09,20.88,N
40.87212,-8.19536,328.7,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,296.7,10.31,N
40.87238,-8.16784,333.93,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,296.25,4.87,N
40.87271,-8.20023,333.34,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.91,10.31,N
40.87302,-8.17296,332.27,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.11,8.2,N
40.87369,-8.17836,346.48,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,298.55,8.2,N
40.87441,-8.18422,302.89,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.26,6.36,N
40.8751,-8.18983,304.25,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,290.92,6.36,N
40.876,-8.16744,309.51,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.56,4.87,N
40.87633,-8.19977,347.03,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,299.21,21.61,N
40.87664,-8.17257,309.75,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.96,8.2,N
40.87693,-8.20465,303.67,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.77,1.66,N
40.87728,-8.17773,315.74,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.19,8.2,N
40.878,-8.18355,305.38,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.27,6.36,N
40.87816,-8.21461,343.26,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.26,12.04,N
40.87871,-8.18931,339.99,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,296.02,6.36,N
40.88026,-8.17215,345.72,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.64,4.24,N
40.88089,-8.17731,322.82,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.48,4.24,N
40.88229,-8.1886,320.27,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.13,2.55,N
40.88387,-8.17171,325.7,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.92,4.24,N
40.88813,-8.17645,311.97,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.07,1.49,N
40.89593,-8.18022,328.91,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.07,10.32,N
40.89664,-8.18589,334.67,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.33,10.32,N
40.89793,-8.19634,307.53,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,290.54,1.76,N
40.89855,-8.20133,306.7,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,290.46,1.21,N
40.9002,-8.18508,348.32,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,297.87,10.32,N
41.16977,-7.25918,354.95,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,299.26,10.49,N
41.17038,-7.26381,346.64,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,296.6,11.22,N
41.17263,-7.25371,318.73,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,295.43,2.56,N
41.17323,-7.25837,333.9,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,299.01,2.56,N
41.17383,-7.26293,352.59,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,298.25,4.36,N
41.1767,-7.25756,310.78,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,294.84,2.56,N
41.1773,-7.26216,303.14,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,292.76,4.36,N
41.17954,-7.25196,316.01,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,294.84,11.11,N
41.18016,-7.25675,349.19,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,302.92,11.11,N
41.18299,-7.25108,352.4,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,299.06,11.11,N
41.18362,-7.25589,340.48,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,298.6,11.11,N
41.18646,-7.25027,306.16,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,294.59,1.97,N
41.19619,-7.24277,304,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,293.75,1.52,N
41.1982,-7.23092,332.33,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,296.23,2.11,N
41.19894,-7.23651,309.92,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,295,1,N
41.19964,-7.24185,305.02,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,293.7,1,N
41.20096,-7.22472,306.55,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,293.08,2.11,N
41.20167,-7.2301,315.04,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,294.09,2.11,N
41.2024,-7.23562,307.68,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,294.53,1,N
41.20443,-7.22394,348.61,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,298.47,11.82,N
41.20512,-7.22922,353.04,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,299.61,11.82,N
41.24826,-7.81788,331.3,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,294.66,4.11,N
41.31287,1.66161,311.7,0.53,0.42,2026-08-19,224,N,VIIRS,n,2.0NRT,295.47,1.81,N
41.33159,-8.40804,305.64,0.47,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.41,1.57,N
41.33524,-8.40752,321.33,0.47,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.48,1.57,N
41.33891,-8.40706,317.06,0.47,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.51,2.33,N
41.33956,-8.41249,329.34,0.47,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.27,2.33,N
41.34323,-8.41211,308.19,0.47,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.59,2.33,N
41.34389,-8.41764,304.98,0.47,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.75,1.27,N
41.36858,-8.1312,316.98,0.46,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,294.71,2.65,N
41.36925,-8.13674,320.18,0.46,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,294.19,2.65,N
41.40586,1.99539,306.93,0.55,0.42,2026-08-19,224,N,VIIRS,n,2.0NRT,294.86,1.63,N
41.40613,1.9957,307.6,0.54,0.42,2026-08-19,224,N,VIIRS,n,2.0NRT,295.12,1.26,N
41.74089,-7.62858,303.75,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,293.33,1.28,N
41.74136,-7.23464,302.27,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,291.05,1.06,N
41.74564,-7.63755,301.91,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.42,1.61,N
41.75377,-7.61544,306.99,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.31,1.35,N
41.75441,-7.62055,326.53,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,298.78,3.5,N
41.75503,-7.62556,310.88,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,294.88,3.5,N
41.75565,-7.63049,343.67,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,300.26,6.73,N
41.75626,-7.63536,329.54,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.52,6.73,N
41.75794,-7.61979,323.07,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,297.2,2.09,N
41.76147,-7.61899,303.01,0.44,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,291.85,2.09,N
41.76683,-7.29268,305.67,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,290.35,2.42,N
41.7675,-7.29777,327.16,0.43,0.38,2026-08-19,224,N,VIIRS,n,2.0NRT,286.93,2.42,N
41.84025,-8.48632,304.04,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.65,2.4,N
41.84327,-8.48001,312.82,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,294.51,2.85,N
41.84758,-8.48483,303.07,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.64,2.26,N
41.84822,-8.49038,301.65,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.61,2.26,N
41.85128,-8.48448,333.58,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,293.32,2.26,N
41.85191,-8.48992,318.98,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.49,2.26,N
41.85497,-8.48402,315.58,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.17,1.34,N
41.85559,-8.48937,308.95,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,290.81,1.34,N
41.92625,0.17878,316.38,0.45,0.39,2026-08-19,224,N,VIIRS,n,2.0NRT,292.84,1.37,N
41.94351,-8.48015,321.32,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,290.26,2.22,N
41.94413,-8.48551,302.03,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,290.57,2.22,N
41.94715,-8.4792,345.03,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,294.75,11.3,N
41.94778,-8.48451,334.54,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.32,11.3,N
41.98558,-8.51906,302.35,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,288.88,1.94,N
41.98929,-8.51864,325.52,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,298.6,14.64,N
41.98994,-8.52422,337.23,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,295.24,14.64,N
41.9906,-8.52983,344.63,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,293.12,13.53,N
41.99232,-8.51246,303.72,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.18,1.29,N
41.99366,-8.52384,304.83,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.23,14.64,N
41.99433,-8.52962,350.99,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,296.26,13.53,N
41.9967,-8.51772,305.17,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.05,1.35,N
41.99737,-8.52345,307.24,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,290.99,1.35,N
41.99804,-8.5292,330.07,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.21,3.13,N
42.00039,-8.51716,307.88,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.32,1.35,N
42.11743,-8.53371,317.74,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.17,2.51,N
42.12044,-8.52724,305.84,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,290.53,1.47,N
42.1211,-8.53288,321.97,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.47,3.04,N
42.12411,-8.52644,309.06,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,291.76,1.47,N
42.12477,-8.53208,318.35,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,293.38,3.04,N
42.1278,-8.52575,304.41,0.48,0.4,2026-08-19,224,N,VIIRS,n,2.0NRT,292.6,1.04,N
42.81544,-1.74169,304.17,0.4,0.37,2026-08-19,224,N,VIIRS,n,2.0NRT,290.67,1.38,N
35.33847,1.3581,305.11,0.45,0.47,2026-08-19,226,N,VIIRS,n,2.0NRT,292.54,1.55,N
35.46135,-0.39816,307.86,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,296.13,0.93,N
35.78219,0.53813,311.78,0.4,0.44,2026-08-19,226,N,VIIRS,n,2.0NRT,298.17,2,N
35.80424,-0.24119,308.36,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,297.3,2.37,N
35.80745,-0.25874,322.73,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,296.97,1.65,N
35.8079,-0.25915,322.27,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,297.25,3.56,N
35.80996,-0.2707,306.08,0.55,0.43,2026-08-19,226,N,VIIRS,n,2.0NRT,295.94,4.24,N
